E[x], y, VAR[x], k
7.44999791817533, 7.45, 0.00898979485566356, 0.898979485566356
7.449999789693, 7.45, 0.00898979485566356, 0.898979485566356
7.44999997875468, 7.49, 0.00898979485566356, 0.898979485566356
7.48595917727644, 7.51, 0.00898979485566356, 0.898979485566356
7.50757138372106, 7.54, 0.00898979485566356, 0.898979485566356
7.53672404450113, 7.56, 0.00898979485566356, 0.898979485566356
7.55764865100157, 7.56, 0.00898979485566356, 0.898979485566356
7.55976246551456, 7.58, 0.00898979485566356, 0.898979485566356
7.57795559385541, 7.64, 0.00898979485566356, 0.898979485566356
7.63373224217354, 7.69, 0.00898979485566356, 0.898979485566356
7.68431580215834, 7.70, 0.00898979485566356, 0.898979485566356
7.69841557426556, 7.70, 0.00898979485566356, 0.898979485566356
7.69983994049722, 7.73, 0.00898979485566356, 0.898979485566356
7.72695321527368, 7.73, 0.00898979485566356, 0.898979485566356
7.72969221223958, 7.75, 0.00898979485566356, 0.898979485566356
7.74794849683343, 7.76, 0.00898979485566356, 0.898979485566356
7.75878255095041, 7.89, 0.00898979485566356, 0.898979485566356
7.87674434579434, 8.01, 0.00898979485566356, 0.898979485566356
7.99653844526095, 8.12, 0.00898979485566356, 0.898979485566356
8.10752785022748, 8.18, 0.00898979485566356, 0.898979485566356
8.17267882614787, 8.26, 0.00898979485566356, 0.898979485566356
8.25117877009651, 8.40, 0.00898979485566356, 0.898979485566356
8.3849660027965, 8.55, 0.00898979485566356, 0.898979485566356
8.53332818070346, 8.61, 0.00898979485566356, 0.898979485566356
8.6022545733721, 8.66, 0.00898979485566356, 0.898979485566356
8.65416652729586, 8.77, 0.00898979485566356, 0.898979485566356
8.75829844299879, 8.81, 0.00898979485566356, 0.898979485566356
8.80477708211472, 8.83, 0.00898979485566356, 0.898979485566356
8.82745196785971, 8.85, 0.00898979485566356, 0.898979485566356
8.84772218619372, 8.82, 0.00898979485566356, 0.898979485566356
8.82280050951051, 8.83, 0.00898979485566356, 0.898979485566356
8.82927270376709, 8.75, 0.00898979485566356, 0.898979485566356
8.7580081693151, 8.68, 0.00898979485566356, 0.898979485566356
8.68788042539424, 8.62, 0.00898979485566356, 0.898979485566356
8.6268573154933, 8.59, 0.00898979485566356, 0.898979485566356
8.59372334497178, 8.58, 0.00898979485566356, 0.898979485566356
8.5813863393688, 8.57, 0.00898979485566356, 0.898979485566356
8.57115025386055, 8.55, 0.00898979485566356, 0.898979485566356
8.5521366095254, 8.53, 0.00898979485566356, 0.898979485566356
8.53223625168207, 8.53, 0.00898979485566356, 0.898979485566356
8.53022590729532, 8.53, 0.00898979485566356, 0.898979485566356
8.53002282127119, 8.56, 0.00898979485566356, 0.898979485566356
8.55697168998355, 8.56, 0.00898979485566356, 0.898979485566356
8.55969407856427, 8.53, 0.00898979485566356, 0.898979485566356
8.5329997110922, 8.55, 0.00898979485566356, 0.898979485566356
8.54828262206901, 8.52, 0.00898979485566356, 0.898979485566356
8.52285712503094, 8.48, 0.00898979485566356, 0.898979485566356
8.48432944881777, 8.46, 0.00898979485566356, 0.898979485566356
8.46245777343546, 8.46, 0.00898979485566356, 0.898979485566356
8.46024828553681, 8.42, 0.00898979485566356, 0.898979485566356
8.42406590251, 8.41, 0.00898979485566356, 0.898979485566356
8.41142094470753, 8.41, 0.00898979485566356, 0.898979485566356
8.41014354456534, 8.40, 0.00898979485566356, 0.898979485566356
8.40102470609017, 8.40, 0.00898979485566356, 0.898979485566356
8.40010351633637, 8.41, 0.00898979485566356, 0.898979485566356
8.40900025212922, 8.44, 0.00898979485566356, 0.898979485566356
8.43686838952278, 8.53, 0.00898979485566356, 0.898979485566356
8.52059179679956, 8.63, 0.00898979485566356, 0.898979485566356
8.61894752702943, 8.73, 0.00898979485566356, 0.898979485566356
8.71878142205139, 8.87, 0.00898979485566356, 0.898979485566356
8.85472382146371, 8.98, 0.00898979485566356, 0.898979485566356
8.96734453599798, 8.97, 0.00898979485566356, 0.898979485566356
8.96973174366046, 9.01, 0.00898979485566356, 0.898979485566356
9.00593208002923, 9.03, 0.00898979485566356, 0.898979485566356
9.02756864634321, 9.06, 0.00898979485566356, 0.898979485566356
9.05672376796981, 9.11, 0.00898979485566356, 0.898979485566356
9.10461800763322, 9.07, 0.00898979485566356, 0.898979485566356
9.07349712893978, 9.10, 0.00898979485566356, 0.898979485566356
9.09732266633153, 9.14, 0.00898979485566356, 0.898979485566356
9.13568871379815, 9.19, 0.00898979485566356, 0.898979485566356
9.18451344592834, 9.37, 0.00898979485566356, 0.898979485566356
9.35126205288716, 9.42, 0.00898979485566356, 0.898979485566356
9.41305605722155, 9.47, 0.00898979485566356, 0.898979485566356
9.46424749360664, 9.50, 0.00898979485566356, 0.898979485566356
9.49638826341185, 9.60, 0.00898979485566356, 0.898979485566356
9.5895330890685, 9.62, 0.00898979485566356, 0.898979485566356
9.6169222169845, 9.74, 0.00898979485566356, 0.898979485566356
9.72756661904442, 9.88, 0.00898979485566356, 0.898979485566356
9.86460110143901, 9.92, 0.00898979485566356, 0.898979485566356
9.91440357476831, 10.00, 0.00898979485566356, 0.898979485566356
9.99135300508941, 10.03, 0.00898979485566356, 0.898979485566356
10.0260958606928, 10.02, 0.00898979485566356, 0.898979485566356
10.0206158069831, 9.96, 0.00898979485566356, 0.898979485566356
9.96612344000424, 9.99, 0.00898979485566356, 0.898979485566356
9.98758797762632, 9.94, 0.00898979485566356, 0.898979485566356
9.94480736198067, 9.87, 0.00898979485566356, 0.898979485566356
9.87755707819071, 9.81, 0.00898979485566356, 0.898979485566356
9.81682465079246, 9.81, 0.00898979485566356, 0.898979485566356
9.81068942973388, 9.73, 0.00898979485566356, 0.898979485566356
9.73815128770107, 9.72, 0.00898979485566356, 0.898979485566356
9.7218336524212, 9.69, 0.00898979485566356, 0.898979485566356
9.69321585194389, 9.63, 0.00898979485566356, 0.898979485566356
9.63638609788373, 9.58, 0.00898979485566356, 0.898979485566356
9.58569615261512, 9.56, 0.00898979485566356, 0.898979485566356
9.56259583855615, 9.60, 0.00898979485566356, 0.898979485566356
9.59622141236898, 9.49, 0.00898979485566356, 0.898979485566356
9.50073054172138, 9.43, 0.00898979485566356, 0.898979485566356
9.43714523571086, 9.35, 0.00898979485566356, 0.898979485566356
9.35880345654195, 9.29, 0.00898979485566356, 0.898979485566356
9.29695056057468, 9.20, 0.00898979485566356, 0.898979485566356
9.20979399550388, 9.13, 0.00898979485566356, 0.898979485566356
9.13806083047452, 9.07, 0.00898979485566356, 0.898979485566356
9.07687554010732, 9.02, 0.00898979485566356, 0.898979485566356
9.02574559632033, 9.00, 0.00898979485566356, 0.898979485566356
9.00260083338468, 8.89, 0.00898979485566356, 0.898979485566356
8.90137499411418, 8.86, 0.00898979485566356, 0.898979485566356
8.8641797231901, 8.86, 0.00898979485566356, 0.898979485566356
8.86042223778685, 8.83, 0.00898979485566356, 0.898979485566356
8.83307327011145, 8.81, 0.00898979485566356, 0.898979485566356
8.81233087361633, 8.80, 0.00898979485566356, 0.898979485566356
8.80124567119614, 8.84, 0.00898979485566356, 0.898979485566356
8.8360850177677, 8.92, 0.00898979485566356, 0.898979485566356
8.9115228653262, 8.88, 0.00898979485566356, 0.898979485566356
8.88318445607168, 8.92, 0.00898979485566356, 0.898979485566356
8.91628087481321, 8.92, 0.00898979485566356, 0.898979485566356
8.91962429206039, 8.89, 0.00898979485566356, 0.898979485566356
8.89299266122367, 8.89, 0.00898979485566356, 0.898979485566356
8.89030232017634, 8.90, 0.00898979485566356, 0.898979485566356
8.8990203353954, 8.88, 0.00898979485566356, 0.898979485566356
8.88192144406634, 8.90, 0.00898979485566356, 0.898979485566356
8.89817369497936, 8.88, 0.00898979485566356, 0.898979485566356
8.88183591601598, 8.90, 0.00898979485566356, 0.898979485566356
8.89816505489172, 8.89, 0.00898979485566356, 0.898979485566356
8.89082483804554, 8.89, 0.00898979485566356, 0.898979485566356
8.89008332556369, 8.89, 0.00898979485566356, 0.898979485566356
8.89000841759131, 8.89, 0.00898979485566356, 0.898979485566356
8.89000085034941, 8.93, 0.00898979485566356, 0.898979485566356
8.92595926532539, 8.98, 0.00898979485566356, 0.898979485566356
8.9745407771828, 9.02, 0.00898979485566356, 0.898979485566356
9.01540768592525, 9.08, 0.00898979485566356, 0.898979485566356
9.07347485120371, 9.16, 0.00898979485566356, 0.898979485566356
9.15125918495715, 9.14, 0.00898979485566356, 0.898979485566356
9.14113740865648, 9.14, 0.00898979485566356, 0.898979485566356
9.1401149016076, 9.20, 0.00898979485566356, 0.898979485566356
9.19395037655349, 9.21, 0.00898979485566356, 0.898979485566356
9.20837865878297, 9.21, 0.00898979485566356, 0.898979485566356
9.20983621127618, 9.26, 0.00898979485566356, 0.898979485566356
9.25493242825718, 9.24, 0.00898979485566356, 0.898979485566356
9.24150848158428, 9.19, 0.00898979485566356, 0.898979485566356
9.19520341330734, 9.16, 0.00898979485566356, 0.898979485566356
9.16355626692213, 9.12, 0.00898979485566356, 0.898979485566356
9.12440007649128, 9.11, 0.00898979485566356, 0.898979485566356
9.11145470313503, 9.11, 0.00898979485566356, 0.898979485566356
9.11014695485905, 9.11, 0.00898979485566356, 0.898979485566356
9.11001484545546, 9.08, 0.00898979485566356, 0.898979485566356
9.08303211512856, 9.09, 0.00898979485566356, 0.898979485566356
9.08929610068577, 9.10, 0.00898979485566356, 0.898979485566356
9.09891868658483, 9.07, 0.00898979485566356, 0.898979485566356
9.07292138059555, 9.01, 0.00898979485566356, 0.898979485566356
9.01635635023664, 9.00, 0.00898979485566356, 0.898979485566356
9.00165232691516, 8.90, 0.00898979485566356, 0.898979485566356
8.91026897035835, 8.86, 0.00898979485566356, 0.898979485566356
8.86507819724565, 8.83, 0.00898979485566356, 0.898979485566356
8.83354361753116, 8.81, 0.00898979485566356, 0.898979485566356
8.81237838835463, 8.75, 0.00898979485566356, 0.898979485566356
8.75630149688113, 8.77, 0.00898979485566356, 0.898979485566356
8.76861617016796, 8.75, 0.00898979485566356, 0.898979485566356
8.75188061508715, 8.75, 0.00898979485566356, 0.898979485566356
8.75018998070356, 8.75, 0.00898979485566356, 0.898979485566356
8.75001919194841, 8.70, 0.00898979485566356, 0.898979485566356
8.70505296450218, 8.70, 0.00898979485566356, 0.898979485566356
8.70051045307343, 8.75, 0.00898979485566356, 0.898979485566356
8.74500054051039, 8.75, 0.00898979485566356, 0.898979485566356
8.74949495203047, 8.75, 0.00898979485566356, 0.898979485566356
8.7499489797943, 8.75, 0.00898979485566356, 0.898979485566356
8.74999484591257, 8.75, 0.00898979485566356, 0.898979485566356
8.74999947933144, 8.78, 0.00898979485566356, 0.898979485566356
8.77696933196878, 8.78, 0.00898979485566356, 0.898979485566356
8.77969384035641, 8.78, 0.00898979485566356, 0.898979485566356
8.77996907159531, 8.83, 0.00898979485566356, 0.898979485566356
8.82494584987496, 8.88, 0.00898979485566356, 0.898979485566356
8.87443840143266, 8.90, 0.00898979485566356, 0.898979485566356
8.89741775416298, 8.93, 0.00898979485566356, 0.898979485566356
8.92670852476414, 8.93, 0.00898979485566356, 0.898979485566356
8.92966749347843, 8.93, 0.00898979485566356, 0.898979485566356
8.92996641002014, 8.90, 0.00898979485566356, 0.898979485566356
8.90302722215596, 8.98, 0.00898979485566356, 0.898979485566356
8.97222417038481, 9.00, 0.00898979485566356, 0.898979485566356
8.99719407140345, 9.00, 0.00898979485566356, 0.898979485566356
8.99971654364971, 9.00, 0.00898979485566356, 0.898979485566356
8.99997136509367, 9.00, 0.00898979485566356, 0.898979485566356
8.99999710728703, 9.00, 0.00898979485566356, 0.898979485566356
8.99999970777665, 8.97, 0.00898979485566356, 0.898979485566356
8.97303058591246, 8.97, 0.00898979485566356, 0.898979485566356
8.97030615134791, 8.97, 0.00898979485566356, 0.898979485566356
8.97003092756666, 8.90, 0.00898979485566356, 0.898979485566356
8.90707456032905, 8.95, 0.00898979485566356, 0.898979485566356
8.94566365000215, 8.95, 0.00898979485566356, 0.898979485566356
8.94956193969245, 8.95, 0.00898979485566356, 0.898979485566356
8.94995574692238, 8.90, 0.00898979485566356, 0.898979485566356
8.90504655525302, 8.85, 0.00898979485566356, 0.898979485566356
8.85556083132946, 8.80, 0.00898979485566356, 0.898979485566356
8.80561278376326, 8.80, 0.00898979485566356, 0.898979485566356
8.80056700630317, 8.80, 0.00898979485566356, 0.898979485566356
8.80005727926843, 8.80, 0.00898979485566356, 0.898979485566356
8.80000578638117, 8.80, 0.00898979485566356, 0.898979485566356
8.8000005845432, 8.80, 0.00898979485566356, 0.898979485566356
8.80000005905086, 8.78, 0.00898979485566356, 0.898979485566356
8.78202041625402, 8.78, 0.00898979485566356, 0.898979485566356
8.78020410348935, 8.70, 0.00898979485566356, 0.898979485566356
8.70810225979418, 8.73, 0.00898979485566356, 0.898979485566356
8.72778787901948, 8.73, 0.00898979485566356, 0.898979485566356
8.72977653040056, 8.73, 0.00898979485566356, 0.898979485566356
8.7299774249861, 8.68, 0.00898979485566356, 0.898979485566356
8.68504874518216, 8.70, 0.00898979485566356, 0.898979485566356
8.69848961654687, 8.65, 0.00898979485566356, 0.898979485566356
8.65489844600826, 8.65, 0.00898979485566356, 0.898979485566356
8.65049484353568, 8.65, 0.00898979485566356, 0.898979485566356
8.65004998934854, 8.70, 0.00898979485566356, 0.898979485566356
8.69495402422802, 8.70, 0.00898979485566356, 0.898979485566356
8.69949025293169, 8.70, 0.00898979485566356, 0.898979485566356
8.69994850508893, 8.70, 0.00898979485566356, 0.898979485566356
8.69999479795759, 8.75, 0.00898979485566356, 0.898979485566356
8.74494844876532, 8.75, 0.00898979485566356, 0.898979485566356
8.74948968969558, 8.78, 0.00898979485566356, 0.898979485566356
8.77691783275752, 8.78, 0.00898979485566356, 0.898979485566356
8.77968863787959, 8.78, 0.00898979485566356, 0.898979485566356
8.77996854603842, 8.83, 0.00898979485566356, 0.898979485566356
8.82494579678294, 8.83, 0.00898979485566356, 0.898979485566356
8.82948942179096, 8.85, 0.00898979485566356, 0.898979485566356
8.84792801083799, 8.85, 0.00898979485566356, 0.898979485566356
8.84979068658895, 8.85, 0.00898979485566356, 0.898979485566356
8.84997885505154, 8.85, 0.00898979485566356, 0.898979485566356
8.84999786392643, 8.88, 0.00898979485566356, 0.898979485566356
8.87696916877974, 8.95, 0.00898979485566356, 0.898979485566356
8.94262238786061, 8.93, 0.00898979485566356, 0.898979485566356
8.93127512011506, 8.95, 0.00898979485566356, 0.898979485566356
8.94810840300132, 8.95, 0.00898979485566356, 0.898979485566356
8.94980890989809, 8.93, 0.00898979485566356, 0.898979485566356
8.93200110626827, 8.95, 0.00898979485566356, 0.898979485566356
8.94818174249598, 8.95, 0.00898979485566356, 0.898979485566356
8.94981631869157, 8.93, 0.00898979485566356, 0.898979485566356
8.9320018547084, 8.93, 0.00898979485566356, 0.898979485566356
8.93020222839246, 8.88, 0.00898979485566356, 0.898979485566356
8.88507145493792, 8.90, 0.00898979485566356, 0.898979485566356
8.89849191069808, 8.90, 0.00898979485566356, 0.898979485566356
8.89984765204291, 8.90, 0.00898979485566356, 0.898979485566356
8.899984609731, 8.90, 0.00898979485566356, 0.898979485566356
8.89999844526711, 8.93, 0.00898979485566356, 0.898979485566356
8.92696922750707, 8.90, 0.00898979485566356, 0.898979485566356
8.90272444523664, 8.93, 0.00898979485566356, 0.898979485566356
8.92724460942634, 8.90, 0.00898979485566356, 0.898979485566356
8.90275226445979, 8.90, 0.00898979485566356, 0.898979485566356
8.90027803517159, 8.93, 0.00898979485566356, 0.898979485566356
8.92699747182306, 8.93, 0.00898979485566356, 0.898979485566356
8.92969668305896, 8.93, 0.00898979485566356, 0.898979485566356
8.92996935876658, 8.95, 0.00898979485566356, 0.898979485566356
8.94797649431816, 8.95, 0.00898979485566356, 0.898979485566356
8.94979558441506, 8.95, 0.00898979485566356, 0.898979485566356
8.94997934983245, 8.95, 0.00898979485566356, 0.898979485566356
8.94999791390945, 9.00, 0.00898979485566356, 0.898979485566356
8.99494876354038, 9.00, 0.00898979485566356, 0.898979485566356
8.99948972149432, 9.03, 0.00898979485566356, 0.898979485566356
9.02691783596984, 8.98, 0.00898979485566356, 0.898979485566356
8.98473966392579, 9.05, 0.00898979485566356, 0.898979485566356
9.04340736727767, 9.18, 0.00898979485566356, 0.898979485566356
9.16620134197454, 9.15, 0.00898979485566356, 0.898979485566356
9.15163666790078, 9.15, 0.00898979485566356, 0.898979485566356
9.15016533703329, 9.15, 0.00898979485566356, 0.898979485566356
9.15001670243216, 9.15, 0.00898979485566356, 0.898979485566356
9.15000168728829, 9.15, 0.00898979485566356, 0.898979485566356
9.15000017045073, 9.23, 0.00898979485566356, 0.898979485566356
9.22191837606433, 9.23, 0.00898979485566356, 0.898979485566356
9.22918359019256, 9.25, 0.00898979485566356, 0.898979485566356
9.24789711557259, 9.28, 0.00898979485566356, 0.898979485566356
9.27675695010034, 9.33, 0.00898979485566356, 0.898979485566356
9.32462135970912, 9.38, 0.00898979485566356, 0.898979485566356
9.37440562126918, 9.43, 0.00898979485566356, 0.898979485566356
9.42438382726099, 9.50, 0.00898979485566356, 0.898979485566356
9.4923612153304, 9.55, 0.00898979485566356, 0.898979485566356
9.54417730032135, 9.58, 0.00898979485566356, 0.898979485566356
9.57638117245006, 9.68, 0.00898979485566356, 0.898979485566356
9.66953237273589, 9.68, 0.00898979485566356, 0.898979485566356
9.67894255490888, 9.70, 0.00898979485566356, 0.898979485566356
9.69787276606424, 9.73, 0.00898979485566356, 0.898979485566356
9.72675449030048, 9.70, 0.00898979485566356, 0.898979485566356
9.70270275237356, 9.73, 0.00898979485566356, 0.898979485566356
9.72724241800216, 9.73, 0.00898979485566356, 0.898979485566356
9.72972142764799, 9.73, 0.00898979485566356, 0.898979485566356
9.72997185847769, 9.75, 0.00898979485566356, 0.898979485566356
9.74797674684027, 9.75, 0.00898979485566356, 0.898979485566356
9.74979560992498, 9.78, 0.00898979485566356, 0.898979485566356
9.77694873697647, 9.78, 0.00898979485566356, 0.898979485566356
9.77969175983969, 9.78, 0.00898979485566356, 0.898979485566356
9.77996886142044, 9.80, 0.00898979485566356, 0.898979485566356
9.797976444076, 9.75, 0.00898979485566356, 0.898979485566356
9.75484660506126, 9.75, 0.00898979485566356, 0.898979485566356
9.75048960653655, 9.75, 0.00898979485566356, 0.898979485566356
9.75004946030419, 9.75, 0.00898979485566356, 0.898979485566356
9.75000499650537, 9.78, 0.00898979485566356, 0.898979485566356
9.77696988931653, 9.85, 0.00898979485566356, 0.898979485566356
9.84262246064961, 9.85, 0.00898979485566356, 0.898979485566356
9.84925471717957, 9.85, 0.00898979485566356, 0.898979485566356
9.84992471114608, 9.88, 0.00898979485566356, 0.898979485566356
9.87696177884824, 9.90, 0.00898979485566356, 0.898979485566356
9.89767266704761, 10.05, 0.00898979485566356, 0.898979485566356
10.0346118144628, 10.20, 0.00898979485566356, 0.898979485566356
10.1832924004158, 10.28, 0.00898979485566356, 0.898979485566356
10.2702305485404, 10.30, 0.00898979485566356, 0.898979485566356
10.2969926746991, 10.35, 0.00898979485566356, 0.898979485566356
10.3446451727294, 10.35, 0.00898979485566356, 0.898979485566356
10.3494590525944, 10.35, 0.00898979485566356, 0.898979485566356
10.3499453532148, 10.38, 0.00898979485566356, 0.898979485566356
10.3769638641206, 10.38, 0.00898979485566356, 0.898979485566356
10.3796932879916, 10.38, 0.00898979485566356, 0.898979485566356
10.3799690157951, 10.40, 0.00898979485566356, 0.898979485566356
10.397976459671, 10.40, 0.00898979485566356, 0.898979485566356
10.399795580915, 10.40, 0.00898979485566356, 0.898979485566356
10.3999793494789, 10.43, 0.00898979485566356, 0.898979485566356
10.4269672984407, 10.40, 0.00898979485566356, 0.898979485566356
10.4027242503614, 10.40, 0.00898979485566356, 0.898979485566356
10.400275205173, 10.43, 0.00898979485566356, 0.898979485566356
10.4269971859351, 10.40, 0.00898979485566356, 0.898979485566356
10.4027272696114, 10.40, 0.00898979485566356, 0.898979485566356
10.4002755101791, 10.45, 0.00898979485566356, 0.898979485566356
10.4449768064583, 10.45, 0.00898979485566356, 0.898979485566356
10.4494925544043, 10.48, 0.00898979485566356, 0.898979485566356
10.4769181221519, 10.48, 0.00898979485566356, 0.898979485566356
10.4796886671144, 10.50, 0.00898979485566356, 0.898979485566356
10.4979481387031, 10.53, 0.00898979485566356, 0.898979485566356
10.5267621044832, 10.60, 0.00898979485566356, 0.898979485566356
10.5926014701189, 10.68, 0.00898979485566356, 0.898979485566356
10.6711709555507, 10.73, 0.00898979485566356, 0.898979485566356
10.7240570596661, 10.75, 0.00898979485566356, 0.898979485566356
10.7473792308215, 10.90, 0.00898979485566356, 0.898979485566356
10.8845821713843, 11.03, 0.00898979485566356, 0.898979485566356
11.0153098161454, 11.05, 0.00898979485566356, 0.898979485566356
11.0464955797812, 11.10, 0.00898979485566356, 0.898979485566356
11.094594955945, 11.10, 0.00898979485566356, 0.898979485566356
11.099453979669, 11.13, 0.00898979485566356, 0.898979485566356
11.1269142253123, 11.08, 0.00898979485566356, 0.898979485566356
11.0847392991753, 11.08, 0.00898979485566356, 0.898979485566356
11.0804787664407, 11.08, 0.00898979485566356, 0.898979485566356
11.0800483652321, 11.08, 0.00898979485566356, 0.898979485566356
11.0800048858806, 11.08, 0.00898979485566356, 0.898979485566356
11.0800004935742, 11.08, 0.00898979485566356, 0.898979485566356
